Layers,Units,Activation,Optimizer,Learning Rate,Accuracy,Val Accuracy
2,512,selu,adamax,0.001,0.8369704484939575,0.800000011920929
2,512,selu,adamax,0.01,0.8292682766914368,0.8153846263885498
2,512,selu,adamax,0.1,0.7394095063209534,0.7692307829856873
2,512,selu,adamax,1.0,0.7740693092346191,0.7692307829856873
2,512,selu,adagrad,0.0001,0.8138639330863953,0.7794871926307678
2,512,selu,adagrad,0.001,0.8318356871604919,0.7948718070983887
2,512,selu,adagrad,0.01,0.8331193923950195,0.8256410360336304
2,512,selu,adagrad,0.1,0.8228498101234436,0.8102564215660095
2,512,selu,adagrad,1.0,0.8100128173828125,0.7794871926307678
2,512,selu,nadam,0.0001,0.8344030976295471,0.8410256505012512
2,512,selu,nadam,0.001,0.8356868028640747,0.8307692408561707
2,512,selu,nadam,0.01,0.8010269403457642,0.8102564215660095
2,512,selu,nadam,0.1,0.7278562188148499,0.764102578163147
2,512,selu,nadam,1.0,0.4852374792098999,0.5743589997291565
2,512,selu,ftrl,0.0001,0.707317054271698,0.7333333492279053
2,512,selu,ftrl,0.001,0.8164313435554504,0.7743589878082275
2,512,selu,ftrl,0.01,0.8331193923950195,0.800000011920929
2,512,selu,ftrl,0.1,0.817715048789978,0.7948718070983887
2,512,selu,ftrl,1.0,0.744544267654419,0.7794871926307678
2,512,exponential,sgd,0.0001,0.001283697085455,0.0
2,512,exponential,sgd,0.001,0.001283697085455,0.0
2,512,exponential,sgd,0.01,0.001283697085455,0.0
2,512,exponential,sgd,0.1,0.001283697085455,0.0
2,512,exponential,sgd,1.0,0.001283697085455,0.0
2,512,exponential,rmsprop,0.0001,0.001283697085455,0.0
2,512,exponential,rmsprop,0.001,0.001283697085455,0.0
2,512,exponential,rmsprop,0.01,0.001283697085455,0.0
2,512,exponential,rmsprop,0.1,0.001283697085455,0.0
2,512,exponential,rmsprop,1.0,0.001283697085455,0.0
2,512,exponential,adam,0.0001,0.001283697085455,0.0
2,512,exponential,adam,0.001,0.001283697085455,0.0
2,512,exponential,adam,0.01,0.001283697085455,0.0
2,512,exponential,adam,0.1,0.001283697085455,0.0
2,512,exponential,adam,1.0,0.001283697085455,0.0
2,512,exponential,adadelta,0.0001,0.001283697085455,0.0
2,512,exponential,adadelta,0.001,0.001283697085455,0.0
2,512,exponential,adadelta,0.01,0.001283697085455,0.0
2,512,exponential,adadelta,0.1,0.001283697085455,0.0
2,512,exponential,adadelta,1.0,0.001283697085455,0.0
2,512,exponential,adamax,0.0001,0.001283697085455,0.0
2,512,exponential,adamax,0.001,0.001283697085455,0.0
2,512,exponential,adamax,0.01,0.001283697085455,0.0
2,512,exponential,adamax,0.1,0.001283697085455,0.0
2,512,exponential,adamax,1.0,0.001283697085455,0.0
2,512,exponential,adagrad,0.0001,0.001283697085455,0.0
2,512,exponential,adagrad,0.001,0.001283697085455,0.0
2,512,exponential,adagrad,0.01,0.001283697085455,0.0
2,512,exponential,adagrad,0.1,0.001283697085455,0.0
2,512,exponential,adagrad,1.0,0.001283697085455,0.0
2,512,exponential,nadam,0.0001,0.001283697085455,0.0
2,512,exponential,nadam,0.001,0.001283697085455,0.0
2,512,exponential,nadam,0.01,0.001283697085455,0.0
2,512,exponential,nadam,0.1,0.001283697085455,0.0
2,512,exponential,nadam,1.0,0.001283697085455,0.0
2,512,exponential,ftrl,0.0001,0.001283697085455,0.0
2,512,exponential,ftrl,0.001,0.001283697085455,0.0
2,512,exponential,ftrl,0.01,0.001283697085455,0.0
2,512,exponential,ftrl,0.1,0.001283697085455,0.0
2,512,exponential,ftrl,1.0,0.001283697085455,0.0
2,640,relu,sgd,0.0001,0.7958921790122986,0.764102578163147
2,640,relu,sgd,0.001,0.8164313435554504,0.7846153974533081
2,640,relu,sgd,0.01,0.7971758842468262,0.7948718070983887
2,640,relu,sgd,0.1,0.5840821862220764,0.5743589997291565
2,640,relu,sgd,1.0,0.3311938345432281,0.0
2,640,relu,rmsprop,0.0001,0.8112965226173401,0.7897436022758484
2,640,relu,rmsprop,0.001,0.8189986944198608,0.8153846263885498
2,640,relu,rmsprop,0.01,0.5840821862220764,0.728205144405365
2,640,relu,rmsprop,0.1,0.5840821862220764,0.5743589997291565
2,640,relu,rmsprop,1.0,0.5635430216789246,0.5743589997291565
2,640,relu,adam,0.0001,0.8408215641975403,0.800000011920929
2,640,relu,adam,0.001,0.8369704484939575,0.8153846263885498
2,640,relu,adam,0.01,0.8254172205924988,0.8051282167434692
2,640,relu,adam,0.1,0.5840821862220764,0.5743589997291565
2,640,relu,adam,1.0,0.5853658318519592,0.5743589997291565
2,640,relu,adadelta,0.0001,0.5853658318519592,0.5743589997291565
2,640,relu,adadelta,0.001,0.7817714810371399,0.7487179636955261
2,640,relu,adadelta,0.01,0.8164313435554504,0.7692307829856873
2,640,relu,adadelta,0.1,0.8112965226173401,0.7897436022758484
2,640,relu,adadelta,1.0,0.8254172205924988,0.8205128312110901
2,640,relu,adamax,0.0001,0.8356868028640747,0.7897436022758484
2,640,relu,adamax,0.001,0.8318356871604919,0.8205128312110901
2,640,relu,adamax,0.01,0.8267009258270264,0.8102564215660095
2,640,relu,adamax,0.1,0.767650842666626,0.7692307829856873
2,640,relu,adamax,1.0,0.5840821862220764,0.5743589997291565
2,640,relu,adagrad,0.0001,0.7894737124443054,0.7487179636955261
2,640,relu,adagrad,0.001,0.817715048789978,0.7794871926307678
2,640,relu,adagrad,0.01,0.8305519819259644,0.800000011920929
2,640,relu,adagrad,0.1,0.5840821862220764,0.5743589997291565
2,640,relu,adagrad,1.0,0.5840821862220764,0.5743589997291565
2,640,relu,nadam,0.0001,0.8433889746665955,0.8153846263885498
2,640,relu,nadam,0.001,0.8305519819259644,0.8153846263885498
2,640,relu,nadam,0.01,0.8344030976295471,0.8102564215660095
2,640,relu,nadam,0.1,0.5840821862220764,0.5743589997291565
2,640,relu,nadam,1.0,0.5840821862220764,0.5794872045516968
2,640,relu,ftrl,0.0001,0.6777920126914978,0.7230769395828247
2,640,relu,ftrl,0.001,0.7920410633087158,0.764102578163147
2,640,relu,ftrl,0.01,0.8241335153579712,0.800000011920929
2,640,relu,ftrl,0.1,0.5840821862220764,0.5743589997291565
2,640,relu,ftrl,1.0,0.5840821862220764,0.5743589997291565
2,640,sigmoid,sgd,0.0001,0.5943517088890076,0.620512843132019
2,640,sigmoid,sgd,0.001,0.6854942440986633,0.728205144405365
2,640,sigmoid,sgd,0.01,0.7869063019752502,0.7743589878082275
2,640,sigmoid,sgd,0.1,0.7894737124443054,0.7692307829856873
2,640,sigmoid,sgd,1.0,0.6020539402961731,0.7128205299377441
2,640,sigmoid,rmsprop,0.0001,0.8267009258270264,0.7846153974533081
2,640,sigmoid,rmsprop,0.001,0.8151476383209229,0.800000011920929
2,640,sigmoid,rmsprop,0.01,0.7047497034072876,0.7589743733406067
2,640,sigmoid,rmsprop,0.1,0.4852374792098999,0.5743589997291565
2,640,sigmoid,rmsprop,1.0,0.4942233562469482,0.5743589997291565
2,640,sigmoid,adam,0.0001,0.8279845714569092,0.7846153974533081
2,640,sigmoid,adam,0.001,0.8292682766914368,0.8102564215660095
2,640,sigmoid,adam,0.01,0.7689345479011536,0.7794871926307678
2,640,sigmoid,adam,0.1,0.5134788155555725,0.5743589997291565
2,640,sigmoid,adam,1.0,0.5070603489875793,0.5743589997291565
2,640,sigmoid,adadelta,0.0001,0.3260590434074402,0.3641025722026825
2,640,sigmoid,adadelta,0.001,0.5840821862220764,0.5743589997291565
2,640,sigmoid,adadelta,0.01,0.7214377522468567,0.7435897588729858
2,640,sigmoid,adadelta,0.1,0.8292682766914368,0.7743589878082275
2,640,sigmoid,adadelta,1.0,0.8151476383209229,0.8102564215660095
2,640,sigmoid,adamax,0.0001,0.8112965226173401,0.7743589878082275
2,640,sigmoid,adamax,0.001,0.8279845714569092,0.8102564215660095
2,640,sigmoid,adamax,0.01,0.817715048789978,0.8051282167434692
2,640,sigmoid,adamax,0.1,0.5545571446418762,0.5743589997291565
2,640,sigmoid,adamax,1.0,0.492939680814743,0.5743589997291565
2,640,sigmoid,adagrad,0.0001,0.5840821862220764,0.5743589997291565
2,640,sigmoid,adagrad,0.001,0.6944801211357117,0.7333333492279053
2,640,sigmoid,adagrad,0.01,0.8087291121482849,0.7846153974533081
2,640,sigmoid,adagrad,0.1,0.8035943508148193,0.7794871926307678
2,640,sigmoid,adagrad,1.0,0.5840821862220764,0.5743589997291565
2,640,sigmoid,nadam,0.0001,0.8305519819259644,0.7897436022758484
2,640,sigmoid,nadam,0.001,0.8331193923950195,0.8205128312110901
2,640,sigmoid,nadam,0.01,0.817715048789978,0.8153846263885498
2,640,sigmoid,nadam,0.1,0.4993581473827362,0.5743589997291565
2,640,sigmoid,nadam,1.0,0.4967907667160034,0.5743589997291565
2,640,sigmoid,ftrl,0.0001,0.5840821862220764,0.5743589997291565
2,640,sigmoid,ftrl,0.001,0.5840821862220764,0.5743589997291565
2,640,sigmoid,ftrl,0.01,0.6777920126914978,0.728205144405365
2,640,sigmoid,ftrl,0.1,0.7830551862716675,0.7692307829856873
2,640,sigmoid,ftrl,1.0,0.5840821862220764,0.5743589997291565
2,640,softmax,sgd,0.0001,0.5840821862220764,0.5743589997291565
2,640,softmax,sgd,0.001,0.5840821862220764,0.5743589997291565
2,640,softmax,sgd,0.01,0.5840821862220764,0.5743589997291565
2,640,softmax,sgd,0.1,0.5840821862220764,0.5743589997291565
2,640,softmax,sgd,1.0,0.5840821862220764,0.5743589997291565
2,640,softmax,rmsprop,0.0001,0.5840821862220764,0.5743589997291565
2,640,softmax,rmsprop,0.001,0.5840821862220764,0.5743589997291565
2,640,softmax,rmsprop,0.01,0.5840821862220764,0.5743589997291565
2,640,softmax,rmsprop,0.1,0.5840821862220764,0.5743589997291565
2,640,softmax,rmsprop,1.0,0.525032103061676,0.5743589997291565
2,640,softmax,adam,0.0001,0.5840821862220764,0.5743589997291565
2,640,softmax,adam,0.001,0.5840821862220764,0.5743589997291565
2,640,softmax,adam,0.01,0.5840821862220764,0.5743589997291565
2,640,softmax,adam,0.1,0.5840821862220764,0.5743589997291565
2,640,softmax,adam,1.0,0.5840821862220764,0.5743589997291565
2,640,softmax,adadelta,0.0001,0.5840821862220764,0.5743589997291565
2,640,softmax,adadelta,0.001,0.6059049963951111,0.5846154093742371
2,640,softmax,adadelta,0.01,0.5840821862220764,0.5743589997291565
2,640,softmax,adadelta,0.1,0.5840821862220764,0.5743589997291565
2,640,softmax,adadelta,1.0,0.5840821862220764,0.5743589997291565
2,640,softmax,adamax,0.0001,0.5840821862220764,0.5743589997291565
2,640,softmax,adamax,0.001,0.5840821862220764,0.5743589997291565
2,640,softmax,adamax,0.01,0.5840821862220764,0.5743589997291565
2,640,softmax,adamax,0.1,0.5840821862220764,0.5743589997291565
2,640,softmax,adamax,1.0,0.5840821862220764,0.5743589997291565
2,640,softmax,adagrad,0.0001,0.5840821862220764,0.5743589997291565
2,640,softmax,adagrad,0.001,0.5840821862220764,0.5743589997291565
2,640,softmax,adagrad,0.01,0.5840821862220764,0.5743589997291565
2,640,softmax,adagrad,0.1,0.5840821862220764,0.5743589997291565
2,640,softmax,adagrad,1.0,0.5840821862220764,0.5743589997291565
2,640,softmax,nadam,0.0001,0.5840821862220764,0.5743589997291565
2,640,softmax,nadam,0.001,0.7458279728889465,0.7589743733406067
2,640,softmax,nadam,0.01,0.5840821862220764,0.5743589997291565
2,640,softmax,nadam,0.1,0.5840821862220764,0.5743589997291565
2,640,softmax,nadam,1.0,0.5840821862220764,0.5743589997291565
2,640,softmax,ftrl,0.0001,0.5840821862220764,0.5743589997291565
2,640,softmax,ftrl,0.001,0.5840821862220764,0.5743589997291565
2,640,softmax,ftrl,0.01,0.5840821862220764,0.5743589997291565
2,640,softmax,ftrl,0.1,0.5840821862220764,0.5743589997291565
2,640,softmax,ftrl,1.0,0.5840821862220764,0.5743589997291565
2,640,softplus,sgd,0.0001,0.7997432351112366,0.7692307829856873
2,640,softplus,sgd,0.001,0.817715048789978,0.7794871926307678
2,640,softplus,sgd,0.01,0.8100128173828125,0.7897436022758484
2,640,softplus,sgd,0.1,0.2220795899629593,0.0
2,640,softplus,sgd,1.0,0.1643132269382476,0.0
2,640,softplus,rmsprop,0.0001,0.817715048789978,0.7897436022758484
2,640,softplus,rmsprop,0.001,0.8164313435554504,0.8153846263885498
2,640,softplus,rmsprop,0.01,0.7766367197036743,0.7743589878082275
2,640,softplus,rmsprop,0.1,0.5840821862220764,0.5743589997291565
2,640,softplus,rmsprop,1.0,0.5699614882469177,0.5743589997291565
2,640,softplus,adam,0.0001,0.8292682766914368,0.8153846263885498
2,640,softplus,adam,0.001,0.821566104888916,0.8153846263885498
2,640,softplus,adam,0.01,0.8202823996543884,0.8051282167434692
2,640,softplus,adam,0.1,0.5840821862220764,0.5743589997291565
2,640,softplus,adam,1.0,0.5840821862220764,0.5743589997291565
2,640,softplus,adadelta,0.0001,0.5930680632591248,0.5948718190193176
2,640,softplus,adadelta,0.001,0.7689345479011536,0.7589743733406067
2,640,softplus,adadelta,0.01,0.8151476383209229,0.7794871926307678
2,640,softplus,adadelta,0.1,0.817715048789978,0.7846153974533081
2,640,softplus,adadelta,1.0,0.8164313435554504,0.8102564215660095
2,640,softplus,adamax,0.0001,0.8254172205924988,0.7948718070983887
2,640,softplus,adamax,0.001,0.8279845714569092,0.8102564215660095
2,640,softplus,adamax,0.01,0.8292682766914368,0.8051282167434692
2,640,softplus,adamax,0.1,0.7830551862716675,0.7846153974533081
2,640,softplus,adamax,1.0,0.5840821862220764,0.5743589997291565
2,640,softplus,adagrad,0.0001,0.7804877758026123,0.764102578163147
2,640,softplus,adagrad,0.001,0.8164313435554504,0.7846153974533081
2,640,softplus,adagrad,0.01,0.8305519819259644,0.8051282167434692
2,640,softplus,adagrad,0.1,0.821566104888916,0.8051282167434692
2,640,softplus,adagrad,1.0,0.5879332423210144,0.5743589997291565
2,640,softplus,nadam,0.0001,0.8356868028640747,0.8205128312110901
2,640,softplus,nadam,0.001,0.8331193923950195,0.8205128312110901
2,640,softplus,nadam,0.01,0.8241335153579712,0.800000011920929
2,640,softplus,nadam,0.1,0.5840821862220764,0.5743589997291565
2,640,softplus,nadam,1.0,0.5866495370864868,0.5743589997291565
2,640,softplus,ftrl,0.0001,0.7163029313087463,0.7384615540504456
2,640,softplus,ftrl,0.001,0.8074454665184021,0.7897436022758484
2,640,softplus,ftrl,0.01,0.8254172205924988,0.8051282167434692
2,640,softplus,ftrl,0.1,0.5879332423210144,0.5743589997291565
2,640,softplus,ftrl,1.0,0.5840821862220764,0.5743589997291565
2,640,softsign,sgd,0.0001,0.7021822929382324,0.7230769395828247
2,640,softsign,sgd,0.001,0.794608473777771,0.7794871926307678
2,640,softsign,sgd,0.01,0.7984595894813538,0.7897436022758484
2,640,softsign,sgd,0.1,0.7432605624198914,0.7743589878082275
2,640,softsign,sgd,1.0,0.4955070614814758,0.5743589997291565
2,640,softsign,rmsprop,0.0001,0.8369704484939575,0.8256410360336304
2,640,softsign,rmsprop,0.001,0.8061617612838745,0.800000011920929
2,640,softsign,rmsprop,0.01,0.6521180868148804,0.7487179636955261
2,640,softsign,rmsprop,0.1,0.5044929385185242,0.5743589997291565
2,640,softsign,rmsprop,1.0,0.4890885651111603,0.5743589997291565
2,640,softsign,adam,0.0001,0.8369704484939575,0.8307692408561707
2,640,softsign,adam,0.001,0.8331193923950195,0.8205128312110901
2,640,softsign,adam,0.01,0.6611039638519287,0.7487179636955261
2,640,softsign,adam,0.1,0.5057766437530518,0.5743589997291565
2,640,softsign,adam,1.0,0.5044929385185242,0.5743589997291565
2,640,softsign,adadelta,0.0001,0.5840821862220764,0.5743589997291565
2,640,softsign,adadelta,0.001,0.6996148824691772,0.7230769395828247
2,640,softsign,adadelta,0.01,0.8151476383209229,0.7743589878082275
2,640,softsign,adadelta,0.1,0.8318356871604919,0.8153846263885498
2,640,softsign,adadelta,1.0,0.8035943508148193,0.7948718070983887
2,640,softsign,adamax,0.0001,0.8356868028640747,0.7897436022758484
2,640,softsign,adamax,0.001,0.844672679901123,0.8307692408561707
2,640,softsign,adamax,0.01,0.8228498101234436,0.8051282167434692
2,640,softsign,adamax,0.1,0.6572529077529907,0.7230769395828247
2,640,softsign,adamax,1.0,0.5096276998519897,0.5743589997291565
2,640,softsign,adagrad,0.0001,0.7021822929382324,0.7128205299377441
2,640,softsign,adagrad,0.001,0.8202823996543884,0.7794871926307678
2,640,softsign,adagrad,0.01,0.8331193923950195,0.800000011920929
2,640,softsign,adagrad,0.1,0.7907573580741882,0.7692307829856873
2,640,softsign,adagrad,1.0,0.5044929385185242,0.5743589997291565
2,640,softsign,nadam,0.0001,0.8459563255310059,0.8102564215660095
2,640,softsign,nadam,0.001,0.8382541537284851,0.8205128312110901
2,640,softsign,nadam,0.01,0.7291399240493774,0.764102578163147
2,640,softsign,nadam,0.1,0.5032092332839966,0.5743589997291565
2,640,softsign,nadam,1.0,0.5006418228149414,0.5743589997291565
2,640,softsign,ftrl,0.0001,0.5840821862220764,0.5743589997291565
2,640,softsign,ftrl,0.001,0.5840821862220764,0.5743589997291565
2,640,softsign,ftrl,0.01,0.7984595894813538,0.7743589878082275
2,640,softsign,ftrl,0.1,0.771501898765564,0.7692307829856873
2,640,softsign,ftrl,1.0,0.4903722703456878,0.5743589997291565
2,640,tanh,sgd,0.0001,0.7586649656295776,0.7487179636955261
2,640,tanh,sgd,0.001,0.817715048789978,0.7897436022758484
2,640,tanh,sgd,0.01,0.8061617612838745,0.7846153974533081
2,640,tanh,sgd,0.1,0.5134788155555725,0.5743589997291565
2,640,tanh,sgd,1.0,0.4916559755802154,0.5743589997291565
2,640,tanh,rmsprop,0.0001,0.8331193923950195,0.8153846263885498
2,640,tanh,rmsprop,0.001,0.7933247685432434,0.8051282167434692
2,640,tanh,rmsprop,0.01,0.5147625207901001,0.5743589997291565
2,640,tanh,rmsprop,0.1,0.4916559755802154,0.5743589997291565
2,640,tanh,rmsprop,1.0,0.4967907667160034,0.5743589997291565
2,640,tanh,adam,0.0001,0.8408215641975403,0.8307692408561707
2,640,tanh,adam,0.001,0.8254172205924988,0.8153846263885498
2,640,tanh,adam,0.01,0.5776636600494385,0.5743589997291565
2,640,tanh,adam,0.1,0.5044929385185242,0.5743589997291565
2,640,tanh,adam,1.0,0.5083440542221069,0.5743589997291565
2,640,tanh,adadelta,0.0001,0.639281153678894,0.6461538672447205
2,640,tanh,adadelta,0.001,0.740693211555481,0.7333333492279053
2,640,tanh,adadelta,0.01,0.8292682766914368,0.7897436022758484
2,640,tanh,adadelta,0.1,0.8344030976295471,0.8205128312110901
2,640,tanh,adadelta,1.0,0.8061617612838745,0.7897436022758484
2,640,tanh,adamax,0.0001,0.8421052694320679,0.8153846263885498
2,640,tanh,adamax,0.001,0.8344030976295471,0.8153846263885498
2,640,tanh,adamax,0.01,0.6187419891357422,0.7025641202926636
2,640,tanh,adamax,0.1,0.5211809873580933,0.5743589997291565
2,640,tanh,adamax,1.0,0.4980744421482086,0.5743589997291565
2,640,tanh,adagrad,0.0001,0.7907573580741882,0.7538461685180664
2,640,tanh,adagrad,0.001,0.8254172205924988,0.7846153974533081
2,640,tanh,adagrad,0.01,0.8267009258270264,0.800000011920929
2,640,tanh,adagrad,0.1,0.5571244955062866,0.6051282286643982
2,640,tanh,adagrad,1.0,0.5237483978271484,0.5743589997291565
2,640,tanh,nadam,0.0001,0.8395378589630127,0.8256410360336304
2,640,tanh,nadam,0.001,0.8318356871604919,0.8358974456787109
2,640,tanh,nadam,0.01,0.5584082007408142,0.5743589997291565
2,640,tanh,nadam,0.1,0.4993581473827362,0.5743589997291565
2,640,tanh,nadam,1.0,0.4916559755802154,0.5743589997291565
2,640,tanh,ftrl,0.0001,0.5840821862220764,0.5743589997291565
2,640,tanh,ftrl,0.001,0.6880615949630737,0.7333333492279053
2,640,tanh,ftrl,0.01,0.817715048789978,0.7948718070983887
2,640,tanh,ftrl,0.1,0.5815147757530212,0.5743589997291565
2,640,tanh,ftrl,1.0,0.501925528049469,0.5743589997291565
2,640,elu,sgd,0.0001,0.8023106455802917,0.7743589878082275
2,640,elu,sgd,0.001,0.8305519819259644,0.7897436022758484
2,640,elu,sgd,0.01,0.8061617612838745,0.8051282167434692
2,640,elu,sgd,0.1,0.1476251631975174,0.0
2,640,elu,sgd,1.0,0.0821566134691238,0.0
2,640,elu,rmsprop,0.0001,0.8010269403457642,0.8102564215660095
2,640,elu,rmsprop,0.001,0.8100128173828125,0.7897436022758484
2,640,elu,rmsprop,0.01,0.6508343815803528,0.7487179636955261
2,640,elu,rmsprop,0.1,0.5596919059753418,0.5743589997291565
2,640,elu,rmsprop,1.0,0.5840821862220764,0.5743589997291565
2,640,elu,adam,0.0001,0.8356868028640747,0.8153846263885498
2,640,elu,adam,0.001,0.8356868028640747,0.8307692408561707
2,640,elu,adam,0.01,0.8035943508148193,0.8051282167434692
2,640,elu,adam,0.1,0.5943517088890076,0.5743589997291565
2,640,elu,adam,1.0,0.5840821862220764,0.5743589997291565
2,640,elu,adadelta,0.0001,0.6931964159011841,0.7076923251152039
2,640,elu,adadelta,0.001,0.7792041301727295,0.7435897588729858
2,640,elu,adadelta,0.01,0.8202823996543884,0.7846153974533081
2,640,elu,adadelta,0.1,0.8202823996543884,0.7897436022758484
2,640,elu,adadelta,1.0,0.8035943508148193,0.7948718070983887
2,640,elu,adamax,0.0001,0.8292682766914368,0.800000011920929
2,640,elu,adamax,0.001,0.8279845714569092,0.8153846263885498
2,640,elu,adamax,0.01,0.8344030976295471,0.8051282167434692
2,640,elu,adamax,0.1,0.5481386184692383,0.5743589997291565
2,640,elu,adamax,1.0,0.6957638263702393,0.7692307829856873
2,640,elu,adagrad,0.0001,0.8061617612838745,0.7538461685180664
2,640,elu,adagrad,0.001,0.8279845714569092,0.7897436022758484
2,640,elu,adagrad,0.01,0.8292682766914368,0.8153846263885498
2,640,elu,adagrad,0.1,0.8202823996543884,0.8205128312110901
2,640,elu,adagrad,1.0,0.5840821862220764,0.5743589997291565
2,640,elu,nadam,0.0001,0.8331193923950195,0.8153846263885498
2,640,elu,nadam,0.001,0.8421052694320679,0.8205128312110901
2,640,elu,nadam,0.01,0.817715048789978,0.8051282167434692
2,640,elu,nadam,0.1,0.5545571446418762,0.5743589997291565
2,640,elu,nadam,1.0,0.4967907667160034,0.5743589997291565
2,640,elu,ftrl,0.0001,0.6829268336296082,0.7230769395828247
2,640,elu,ftrl,0.001,0.8138639330863953,0.7692307829856873
2,640,elu,ftrl,0.01,0.8279845714569092,0.7948718070983887
2,640,elu,ftrl,0.1,0.7958921790122986,0.7743589878082275
2,640,elu,ftrl,1.0,0.5840821862220764,0.5743589997291565
2,640,selu,sgd,0.0001,0.8138639330863953,0.7794871926307678
2,640,selu,sgd,0.001,0.8279845714569092,0.7948718070983887
2,640,selu,sgd,0.01,0.7958921790122986,0.7897436022758484
2,640,selu,sgd,0.1,0.0988446697592735,0.0
2,640,selu,sgd,1.0,0.0449293963611125,0.0
2,640,selu,rmsprop,0.0001,0.7958921790122986,0.8153846263885498
2,640,selu,rmsprop,0.001,0.7933247685432434,0.800000011920929
2,640,selu,rmsprop,0.01,0.5083440542221069,0.5743589997291565
2,640,selu,rmsprop,0.1,0.4890885651111603,0.5743589997291565
2,640,selu,rmsprop,1.0,0.4903722703456878,0.5743589997291565
2,640,selu,adam,0.0001,0.8344030976295471,0.8205128312110901
2,640,selu,adam,0.001,0.821566104888916,0.8256410360336304
2,640,selu,adam,0.01,0.794608473777771,0.800000011920929
2,640,selu,adam,0.1,0.7522464990615845,0.7794871926307678
2,640,selu,adam,1.0,0.5275995135307312,0.5743589997291565
2,640,selu,adadelta,0.0001,0.5879332423210144,0.5589743852615356
2,640,selu,adadelta,0.001,0.7984595894813538,0.7794871926307678
2,640,selu,adadelta,0.01,0.8318356871604919,0.7948718070983887
2,640,selu,adadelta,0.1,0.8202823996543884,0.7948718070983887
2,640,selu,adadelta,1.0,0.7920410633087158,0.800000011920929
2,640,selu,adamax,0.0001,0.8395378589630127,0.8205128312110901
2,640,selu,adamax,0.001,0.8356868028640747,0.8205128312110901
2,640,selu,adamax,0.01,0.8189986944198608,0.8102564215660095
2,640,selu,adamax,0.1,0.5263158082962036,0.5743589997291565
2,640,selu,adamax,1.0,0.7792041301727295,0.8051282167434692
2,640,selu,adagrad,0.0001,0.8112965226173401,0.7692307829856873
2,640,selu,adagrad,0.001,0.8356868028640747,0.8051282167434692
2,640,selu,adagrad,0.01,0.8344030976295471,0.8102564215660095
2,640,selu,adagrad,0.1,0.7971758842468262,0.7897436022758484
2,640,selu,adagrad,1.0,0.7586649656295776,0.7794871926307678
2,640,selu,nadam,0.0001,0.8369704484939575,0.8307692408561707
2,640,selu,nadam,0.001,0.8305519819259644,0.8205128312110901
2,640,selu,nadam,0.01,0.8023106455802917,0.7948718070983887
2,640,selu,nadam,0.1,0.5224646925926208,0.5743589997291565
2,640,selu,nadam,1.0,0.5840821862220764,0.5743589997291565
2,640,selu,ftrl,0.0001,0.75738126039505,0.7435897588729858
2,640,selu,ftrl,0.001,0.8061617612838745,0.7743589878082275
2,640,selu,ftrl,0.01,0.8267009258270264,0.8051282167434692
2,640,selu,ftrl,0.1,0.7792041301727295,0.7589743733406067
2,640,selu,ftrl,1.0,0.7535301446914673,0.7743589878082275
2,640,exponential,sgd,0.0001,0.001283697085455,0.0
2,640,exponential,sgd,0.001,0.001283697085455,0.0
2,640,exponential,sgd,0.01,0.001283697085455,0.0
2,640,exponential,sgd,0.1,0.001283697085455,0.0
2,640,exponential,sgd,1.0,0.001283697085455,0.0
2,640,exponential,rmsprop,0.0001,0.001283697085455,0.0
2,640,exponential,rmsprop,0.001,0.001283697085455,0.0
2,640,exponential,rmsprop,0.01,0.001283697085455,0.0
2,640,exponential,rmsprop,0.1,0.001283697085455,0.0
2,640,exponential,rmsprop,1.0,0.001283697085455,0.0
2,640,exponential,adam,0.0001,0.001283697085455,0.0
2,640,exponential,adam,0.001,0.001283697085455,0.0
2,640,exponential,adam,0.01,0.001283697085455,0.0
2,640,exponential,adam,0.1,0.001283697085455,0.0
2,640,exponential,adam,1.0,0.001283697085455,0.0
2,640,exponential,adadelta,0.0001,0.001283697085455,0.0
2,640,exponential,adadelta,0.001,0.001283697085455,0.0
2,640,exponential,adadelta,0.01,0.001283697085455,0.0
2,640,exponential,adadelta,0.1,0.001283697085455,0.0
2,640,exponential,adadelta,1.0,0.001283697085455,0.0
2,640,exponential,adamax,0.0001,0.001283697085455,0.0
2,640,exponential,adamax,0.001,0.001283697085455,0.0
2,640,exponential,adamax,0.01,0.001283697085455,0.0
2,640,exponential,adamax,0.1,0.001283697085455,0.0
2,640,exponential,adamax,1.0,0.001283697085455,0.0
2,640,exponential,adagrad,0.0001,0.001283697085455,0.0
2,640,exponential,adagrad,0.001,0.001283697085455,0.0
2,640,exponential,adagrad,0.01,0.001283697085455,0.0
2,640,exponential,adagrad,0.1,0.001283697085455,0.0
2,640,exponential,adagrad,1.0,0.001283697085455,0.0
2,640,exponential,nadam,0.0001,0.001283697085455,0.0
2,640,exponential,nadam,0.001,0.001283697085455,0.0
2,640,exponential,nadam,0.01,0.001283697085455,0.0
2,640,exponential,nadam,0.1,0.001283697085455,0.0
2,640,exponential,nadam,1.0,0.001283697085455,0.0
2,640,exponential,ftrl,0.0001,0.001283697085455,0.0
2,640,exponential,ftrl,0.001,0.001283697085455,0.0
2,640,exponential,ftrl,0.01,0.001283697085455,0.0
2,640,exponential,ftrl,0.1,0.001283697085455,0.0
2,640,exponential,ftrl,1.0,0.001283697085455,0.0
2,768,relu,sgd,0.0001,0.7907573580741882,0.764102578163147
